Region,Customer Name,Sales,row_number,rank,dense_rank
South,Kiaan Saini,119612.8,402.0,402.0,400.0
South,Shayak Suresh,119548.0,403.0,403.0,401.0
South,Abram Roy,119524.8,404.0,404.0,402.0
South,Miraan Sachar,119235.45,405.0,405.0,403.0
South,Yasmin Bhandari,118764.8,406.0,406.0,404.0
South,Krish Gole,118712.7,407.0,407.0,405.0
South,Pari Agate,118586.7,408.0,408.0,406.0
South,Elakshi Batra,117718.2,409.0,409.0,407.0
South,Kismat Tara,117485.3,410.0,410.0,408.0
South,Emir Ramanathan,117254.7,411.0,411.0,409.0
South,Yuvaan Sankar,116996.4,412.0,412.0,410.0
South,Jayant Sachar,116680.0,413.0,413.0,411.0
South,Miraan Banerjee,116650.5,414.0,414.0,412.0
South,Mamooty Luthra,116555.5,415.0,415.0,413.0
South,Fateh Dhar,116437.5,416.0,416.0,414.0
South,Tarini Behl,116376.9,417.0,417.0,415.0
South,Navya Kibe,116368.2,418.0,418.0,416.0
South,Raunak Gulati,116325.6,419.0,419.0,417.0
South,Riaan Bassi,116318.25,420.0,420.0,418.0
South,Nitara Choudhry,115619.4,421.0,421.0,419.0
South,Divij Bawa,115576.2,422.0,422.0,420.0
South,Misha Sem,115457.6,423.0,423.0,421.0
South,Zara Acharya,115381.8,424.0,424.0,422.0
South,Tarini Sura,115362.0,425.0,425.0,423.0
South,Gokul Ganguly,115034.4,426.0,426.0,424.0
South,Jiya Agarwal,114974.4,427.0,427.0,425.0
South,Ehsaan Saxena,114712.2,428.0,428.0,426.0
South,Rati Buch,114546.25,429.0,429.0,427.0
South,Pranay Goel,114537.5,430.0,430.0,428.0
South,Mohanlal Chaudhry,114370.9,431.0,431.0,429.0
South,Dhruv Shroff,114360.0,432.0,432.0,430.0
South,Manikya Sibal,113852.4,433.0,433.0,431.0
South,Darshit Iyengar,113186.8,434.0,434.0,432.0
South,Baiju Sane,113050.0,435.0,435.0,433.0
South,Ritvik Sarin,112752.5,436.0,436.0,434.0
South,Aradhya Rout,112703.2,437.0,437.0,435.0
South,Dhanuk Rao,112684.0,438.0,438.0,436.0
South,Stuvan Dutt,112394.0,439.0,439.0,437.0
South,Badal Raju,112359.6,440.0,440.0,438.0
South,Amira Chakraborty,112203.2,441.0,441.0,439.0
South,Ritvik Mangat,111979.2,442.0,442.0,440.0
South,Divyansh Ratta,111888.0,443.0,443.0,441.0
South,Sana Kalita,111742.0,444.0,444.0,442.0
South,Darshit Borra,111739.95,445.0,445.0,443.0
South,Aarav Sankar,111720.6,446.0,446.0,444.0
South,Kaira Solanki,111600.0,447.0,447.0,445.0
South,Taimur Mann,111584.0,448.0,448.0,446.0
South,Samiha Buch,111379.5,449.0,449.0,447.0
South,Yakshit Bakshi,111324.8,450.0,450.0,448.0
South,Neysa Chacko,110941.0,451.0,451.0,449.0
South,Reyansh Varty,110680.0,452.0,452.0,450.0
South,Taimur Anand,110644.0,453.0,453.0,451.0
South,Uthkarsh Tara,110268.0,454.0,454.0,452.0
South,Darshit Srinivas,110075.0,455.0,455.0,453.0
South,Kabir Ganesh,110049.9,456.0,456.0,454.0
South,Ranbir Suresh,109580.0,457.0,457.0,455.0
South,Mehul Zacharia,109395.0,458.0,458.0,456.0
South,Inaaya  Wagle,108927.0,459.0,459.0,457.0
South,Vanya Bhavsar,108496.0,460.0,460.0,458.0
South,Kismat Bhatti,108086.4,461.0,461.0,459.0
South,Madhav Halder,107718.0,462.0,462.0,460.0
South,Advik Kakar,107504.0,463.0,463.0,461.0
South,Jayesh Ratti,107308.2,464.0,464.0,462.0
South,Madhup Sachar,107159.4,465.0,465.0,463.0
South,Biju Vig,107093.5,466.0,466.0,464.0
South,Aaina Shukla,106971.9,467.0,467.0,465.0
South,Purab Batta,106633.6,468.0,468.0,466.0
South,Faiyaz Dasgupta,106313.55,469.0,469.0,467.0
South,Shamik Zachariah,105320.0,470.0,470.0,468.0
South,Madhup Karpe,105066.0,471.0,471.0,469.0
South,Heer Varghese,104764.2,472.0,472.0,470.0
South,Mohanlal Grover,104652.0,473.0,473.0,471.0
South,Dishani Tiwari,104616.0,474.0,474.0,472.0
South,Ritvik Sood,104508.0,475.0,475.0,473.0
South,Shalv Varughese,104490.0,476.0,476.0,474.0
South,Yuvraj  Walia,104158.0,477.0,477.0,475.0
South,Ivana Bahri,102004.0,478.0,478.0,476.0
South,Jayan Chahal,101663.1,479.0,479.0,477.0
South,Anika Lala,101563.2,480.0,480.0,478.0
South,Saira Balay,100928.0,481.0,481.0,479.0
South,Dhanush Toor,100827.2,482.0,482.0,480.0
South,Zain Sen,100572.0,483.0,483.0,481.0
South,Rati Aggarwal,100312.0,484.0,484.0,482.0
South,Vedika Dave,100082.4,485.0,485.0,483.0
South,Kiara Chahal,99975.6,486.0,486.0,484.0
South,Zaina Chanda,99014.7,487.0,487.0,485.0
South,Hansh Bal,98708.0,488.0,488.0,486.0
South,Azad Anne,98649.6,489.0,489.0,487.0
South,Hridaan Suresh,98570.1,490.0,490.0,488.0
South,Neysa Magar,98224.0,491.0,491.0,489.0
South,Prisha Dhillon,98144.4,492.0,492.0,490.0
South,Samaira Suri,97909.8,493.0,493.0,491.0
South,Advik Dey,97754.4,494.0,494.0,492.0
South,Yashvi Grover,97728.4,495.0,495.0,493.0
South,Aarush Bahl,97382.0,496.0,496.0,494.0
South,Farhan Mallick,97152.45,497.0,497.0,495.0
South,Vivaan Gole,96844.0,498.0,498.0,496.0
South,Ira Dash,96476.4,499.0,499.0,497.0
South,Nitya Deo,96211.8,500.0,500.0,498.0
South,Anika Bumb,95728.65,501.0,501.0,499.0
South,Ritvik Madan,95604.6,502.0,502.0,500.0
South,Miraya Kara,95564.0,503.0,503.0,501.0
South,Indrans Sharma,94884.8,504.0,504.0,502.0
South,Manikya Kulkarni,94665.6,505.0,505.0,503.0
South,Anika Reddy,94528.8,506.0,506.0,504.0
South,Anika Chaudhry,94140.0,507.0,507.0,505.0
South,Onkar Dhar,93680.0,508.0,508.0,506.0
South,Hrishita Bera,93597.8,509.0,509.0,507.0
South,Zara Kakar,93594.0,510.0,510.0,508.0
South,Vardaniya Verma,93286.65,511.0,511.0,509.0
South,Aniruddh Magar,93230.4,512.0,512.0,510.0
South,Vardaniya Ramachandran,92796.0,513.0,513.0,511.0
South,Dhruv Thaker,92745.0,514.0,514.0,512.0
South,Kanav Shan,92682.0,515.0,515.0,513.0
South,Raghav Chada,92658.25,516.0,516.0,514.0
South,Nayantara Varghese,92557.35,517.0,517.0,515.0
South,Amani Hegde,92475.0,518.0,518.0,516.0
South,Onkar Zachariah,91835.55,519.0,519.0,517.0
South,Samarth Chad,91744.0,520.0,520.0,518.0
South,Pihu Balan,91368.15,521.0,521.0,519.0
South,Devansh Ram,91324.0,522.0,522.0,520.0
South,Uthkarsh Bhat,91206.0,523.0,523.0,521.0
South,Nirvaan Sehgal,90768.7,524.0,524.0,522.0
South,Mohanlal Deshmukh,90582.4,525.0,525.0,523.0
South,Aradhya Bava,90246.2,526.0,526.0,524.0
South,Mishti Keer,89766.8,527.0,527.0,525.0
South,Jayan Sidhu,89446.4,528.0,528.0,526.0
South,Sahil Chandran,89128.8,529.0,529.0,527.0
South,Biju Sur,88928.0,530.0,530.0,528.0
South,Alisha Bahri,88730.0,531.0,531.0,529.0
South,Nirvi Manda,88662.4,532.0,532.0,530.0
South,Nitya Gopal,88540.8,533.0,533.0,531.0
South,Vardaniya Chakrabarti,88529.4,534.0,534.0,532.0
South,Inaaya  Dhingra,88485.0,535.0,535.0,533.0
South,Misha Venkatesh,87490.8,536.0,536.0,534.0
South,Dhruv Divan,87478.0,537.0,537.0,535.0
South,Piya Khurana,87472.2,538.0,538.0,536.0
South,Yuvraj  Varghese,87036.0,539.0,539.0,537.0
South,Yuvaan Grover,86980.0,540.0,540.0,538.0
South,Vritika Dyal,86968.6,541.0,541.0,539.0
South,Yashvi Sankaran,86930.7,542.0,542.0,540.0
South,Biju Kalita,86620.8,543.0,543.0,541.0
South,Anaya Savant,86508.0,544.0,544.0,542.0
South,Saanvi Solanki,86496.0,545.0,545.0,543.0
South,Dhanush Kothari,86405.4,546.0,546.0,544.0
South,Priyansh Mahajan,86073.6,547.0,547.0,545.0
South,Indranil Mahal,85584.8,548.0,548.0,546.0
South,Ranbir Randhawa,85060.0,549.0,549.0,547.0
South,Krish Solanki,85020.4,550.0,550.0,548.0
South,Yuvraj  Lala,84987.2,551.0,551.0,549.0
South,Sana Handa,84330.0,552.0,552.0,550.0
South,Sara Hayre,84267.2,553.0,553.0,551.0
South,Jiya Dhar,84082.0,554.0,554.0,552.0
South,Purab Suri,83740.0,555.0,555.0,553.0
South,Himmat Kashyap,83685.6,556.0,556.0,554.0
South,Yakshit Brahmbhatt,83368.0,557.0,557.0,555.0
South,Vaibhav Kannan,83324.7,558.0,558.0,556.0
South,Lakshay Bail,83208.6,559.0,559.0,557.0
South,Purab Kari,82684.8,560.0,560.0,558.0
South,Shanaya Desai,82504.4,561.0,561.0,559.0
South,Lakshit Singhal,82305.5,562.0,562.0,560.0
South,Ela Yadav,81936.0,563.0,563.0,561.0
South,Azad Sarkar,81814.5,564.0,564.0,562.0
South,Manjari Dixit,81644.4,565.0,565.0,563.0
South,Divij Dara,81556.0,566.0,566.0,564.0
South,Madhup Dhar,81459.75,567.0,567.0,565.0
South,Farhan Sarkar,81404.5,568.0,568.0,566.0
South,Madhup Roy,81362.75,569.0,569.0,567.0
South,Mishti Dayal,81321.9,570.0,570.0,568.0
South,Vritika Sethi,81062.55,571.0,571.0,569.0
South,Charvi Amble,80920.05,572.0,572.0,570.0
South,Prisha Gopal,80823.15,573.0,573.0,571.0
South,Uthkarsh Bhardwaj,79827.0,574.0,574.0,572.0
South,Bhamini Rama,79650.0,575.0,575.0,573.0
South,Vidur Dora,79574.4,576.0,576.0,574.0
South,Nayantara Chatterjee,79066.8,577.0,577.0,575.0
South,Priyansh Wadhwa,78240.0,578.0,578.0,576.0
South,Samiha Tata,78052.0,579.0,579.0,577.0
South,Hazel Deshpande,77684.4,580.0,580.0,578.0
South,Aniruddh Ratti,77522.4,581.0,581.0,579.0
South,Ahana  Wable,77248.0,582.0,582.0,580.0
South,Shayak Bala,77233.6,583.0,583.0,581.0
South,Darshit Agrawal,77115.6,584.0,584.0,582.0
South,Veer Rout,76948.2,585.0,585.0,583.0
South,Zara Doshi,76552.0,586.0,586.0,584.0
South,Anika Sodhi,76513.6,587.0,587.0,585.0
South,Ira Babu,76312.8,588.0,588.0,586.0
South,Yasmin Sankar,76296.0,589.0,589.0,587.0
South,Nehmat Bahri,76177.0,590.0,590.0,588.0
South,Shaan Date,76038.0,591.0,591.0,589.0
South,Baiju Amble,75354.2,592.0,592.0,590.0
South,Saksham Hayre,75321.0,593.0,593.0,591.0
South,Kanav Tank,75057.3,594.0,594.0,592.0
South,Urvi Hayre,74856.2,595.0,595.0,593.0
South,Dhanush Sandal,74759.3,596.0,596.0,594.0
South,Amani Keer,74461.95,597.0,597.0,595.0
South,Emir Talwar,74442.0,598.0,598.0,596.0
South,Lagan Lata,74401.6,599.0,599.0,597.0
South,Vedika Shetty,74308.0,600.0,600.0,598.0
South,Samarth Dhillon,74079.9,601.0,601.0,599.0
South,Reyansh Agrawal,73872.0,602.0,602.0,600.0
South,Nirvaan Rama,73733.3,603.0,603.0,601.0
South,Shlok Ghose,73444.5,604.0,604.0,602.0
South,Aarush Kaur,73170.9,605.0,605.0,603.0
South,Nishith Kumar,73078.2,606.0,606.0,604.0
South,Zain Baria,73062.6,607.0,607.0,605.0
South,Piya Mallick,73009.0,608.0,608.0,606.0
South,Saira Cherian,72998.4,609.0,609.0,607.0
South,Ryan Boase,72741.3,610.0,610.0,608.0
South,Tiya Gera,72667.4,611.0,611.0,609.0
South,Sahil Deshmukh,72531.2,612.0,612.0,610.0
South,Ishaan Dube,72156.0,613.0,613.0,611.0
South,Anahita Agarwal,72086.0,614.0,614.0,612.0
South,Madhup Tata,71668.8,615.0,615.0,613.0
South,Shanaya Chatterjee,71644.5,616.0,616.0,614.0
South,Anya Aggarwal,71607.6,617.0,617.0,615.0
South,Trisha Golla,71400.0,618.0,618.0,616.0
South,Armaan Kara,71299.4,619.0,619.0,617.0
South,Arnav Ranganathan,70437.6,620.0,620.0,618.0
South,Pari Varghese,70323.2,621.0,621.0,619.0
South,Saksham Balan,70320.9,622.0,622.0,620.0
South,Bhamini Tata,70009.3,623.0,623.0,621.0
South,Manjari Sane,69996.6,624.0,624.0,622.0
South,Alia Gour,69931.8,625.0,625.0,623.0
South,Darshit Lanka,69868.7,626.0,626.0,624.0
South,Rati Tailor,69812.0,627.0,627.0,625.0
South,Keya Edwin,69193.25,628.0,628.0,626.0
South,Tushar Behl,69153.6,629.0,629.0,627.0
South,Ojas Uppal,69136.25,630.0,630.0,628.0
South,Mishti Vala,69069.6,631.0,631.0,629.0
South,Keya Rout,68990.0,632.0,632.0,630.0
South,Kashvi Varty,68958.6,633.0,633.0,631.0
South,Lagan Kala,68905.4,634.0,634.0,632.0
South,Ayesha D’Alia,68704.0,635.0,635.0,633.0
South,Sana Borra,68685.0,636.0,636.0,634.0
South,Indrajit Grewal,68412.0,637.0,637.0,635.0
South,Sumer Yadav,68358.2,638.0,638.0,636.0
South,Damini Rajagopal,67992.0,639.0,639.0,637.0
South,Anika Walia,67899.6,640.0,640.0,638.0
South,Prisha Yohannan,67662.0,641.0,641.0,639.0
South,Saanvi Chandra,67362.6,642.0,642.0,640.0
South,Ela Wadhwa,67362.0,643.0,643.0,641.0
South,Tejas Kaur,67075.0,644.0,644.0,642.0
South,Yakshit Garg,66990.2,645.0,645.0,643.0
South,Lakshit Walia,66989.7,646.0,646.0,644.0
South,Diya Sibal,66795.2,647.0,647.0,645.0
South,Samar Sachdeva,66693.55,648.0,648.0,646.0
South,Bhamini Bumb,66483.6,649.0,649.0,647.0
South,Gatik Ratta,66236.4,650.0,650.0,648.0
South,Riaan Dutt,66212.1,651.0,651.0,649.0
South,Diya Sachar,66153.0,652.0,652.0,650.0
South,Anay Dasgupta,66008.0,653.0,653.0,651.0
South,Badal Sachdeva,65836.0,654.0,654.0,652.0
South,Sara Bail,65706.0,655.0,655.0,653.0
South,Ishita Arya,65704.15,656.0,656.0,654.0
South,Lakshay Salvi,65111.7,657.0,657.0,655.0
South,Mishti Mahajan,65081.1,658.0,658.0,656.0
South,Alia Zacharia,64999.0,659.0,659.0,657.0
South,Jivika Babu,64716.85,660.0,660.0,658.0
South,Hunar Aggarwal,64639.95,661.0,661.0,659.0
South,Tejas Ramachandran,64619.1,662.0,662.0,660.0
South,Yakshit Raman,64551.0,663.0,663.0,661.0
South,Sana Srinivas,64459.0,664.0,664.0,662.0
South,Adah Balasubramanian,64336.0,665.0,665.0,663.0
South,Bhavin Gulati,63821.4,666.0,666.0,664.0
South,Lakshay Bhatt,63709.2,667.0,667.0,665.0
South,Mehul Johal,63491.4,668.0,668.0,666.0
South,Anvi Sarna,63477.6,669.0,669.0,667.0
South,Advik Behl,63468.0,670.0,670.0,668.0
South,Zara Bhat,63433.0,671.0,671.0,669.0
South,Rati Yogi,63235.75,672.0,672.0,670.0
South,Jayan Toor,63153.0,673.0,673.0,671.0
South,Tiya Sandhu,63093.0,674.0,674.0,672.0
South,Reyansh Chakraborty,62919.55,675.0,675.0,673.0
South,Ehsaan Krishnan,62860.05,676.0,676.0,674.0
South,Madhav Rau,62808.2,677.0,677.0,675.0
South,Adah Sinha,62764.6,678.0,678.0,676.0
South,Aaina Sharaf,62507.0,679.0,679.0,677.0
South,Diya Chakrabarti,62310.6,680.0,680.0,678.0
South,Riya Bhandari,62043.0,681.0,681.0,679.0
South,Shanaya Bhat,61992.0,682.0,682.0,680.0
South,Ahana  Basu,61982.4,683.0,683.0,681.0
South,Kabir Sunder,61952.0,684.0,684.0,682.0
South,Vivaan Sastry,61936.0,685.0,685.0,683.0
South,Nirvaan Bhargava,61930.5,686.0,686.0,684.0
South,Kiara Garde,61892.5,687.0,687.0,685.0
South,Jivin Sani,61592.7,688.0,688.0,686.0
South,Priyansh Kar,61436.5,689.0,689.0,687.0
South,Taimur Bhardwaj,61410.85,690.0,690.0,688.0
South,Kiara Dhawan,61314.9,691.0,691.0,689.0
South,Indrajit Reddy,61199.1,692.0,692.0,690.0
South,Raghav Kala,61068.0,693.0,693.0,691.0
South,Inaaya  Bandi,60908.0,694.0,694.0,692.0
South,Rati Thaker,60701.9,695.0,695.0,693.0
South,Elakshi Suresh,60692.0,696.0,696.0,694.0
South,Advika Ramakrishnan,60444.0,697.0,697.0,695.0
South,Rohan Vora,60412.0,698.0,698.0,696.0
South,Kaira Srinivas,60195.3,699.0,699.0,697.0
South,Mahika Sachdeva,60107.75,700.0,700.0,698.0
South,Uthkarsh Chad,59964.0,701.0,701.0,699.0
South,Madhav Rama,59887.2,702.0,702.0,700.0
South,Tiya Balan,59876.55,703.0,703.0,701.0
South,Mishti Manne,59856.0,704.0,704.0,702.0
South,Raunak Sankar,59784.0,705.0,705.0,703.0
South,Uthkarsh Madan,59542.4,706.0,706.0,704.0
South,Anay Kamdar,59540.3,707.0,707.0,705.0
South,Mahika Tiwari,59535.9,708.0,708.0,706.0
South,Lavanya Saxena,59414.4,709.0,709.0,707.0
South,Rasha Bose,59346.5,710.0,710.0,708.0
South,Siya Malhotra,59304.0,711.0,711.0,709.0
South,Mamooty Dara,59273.1,712.0,712.0,710.0
South,Shlok Kapadia,59258.4,713.0,713.0,711.0
South,Seher Dey,59223.6,714.0,714.0,712.0
South,Faiyaz Borah,59130.0,715.0,715.0,713.0
South,Manikya Bhattacharyya,59092.2,716.0,716.0,714.0
South,Heer Tara,59080.8,717.0,717.0,715.0
South,Prisha Shenoy,58896.0,718.0,718.0,716.0
South,Nakul Maharaj,58687.4,719.0,719.0,717.0
South,Aradhya Lall,58635.0,720.0,720.0,718.0
South,Kaira Bera,58392.9,721.0,721.0,719.0
South,Inaaya  Amble,58028.65,722.0,722.0,720.0
South,Rohan Lad,57860.7,723.0,723.0,721.0
South,Seher Chopra,57692.8,724.0,724.0,722.0
South,Saksham Viswanathan,57535.8,725.0,725.0,723.0
South,Diya Sarraf,57531.6,726.0,726.0,724.0
South,Aayush Dass,57474.45,727.0,727.0,725.0
South,Indrajit Shukla,57316.0,728.0,728.0,726.0
South,Advik Barman,57023.95,729.0,729.0,727.0
South,Taran Anand,56990.4,730.0,730.0,728.0
South,Uthkarsh Chanda,56969.6,731.0,731.0,729.0
South,Ela Jain,56847.0,732.0,732.0,730.0
South,Damini Kapur,56836.6,733.0,733.0,731.0
South,Ojas Sem,56662.0,734.0,734.0,732.0
South,Kabir Dani,56541.6,735.0,735.0,733.0
South,Shray Sastry,56456.0,736.0,736.0,734.0
South,Anahi Rattan,56383.9,737.0,737.0,735.0
South,Shaan Dhar,56274.0,738.0,738.0,736.0
South,Oorja Sur,56215.0,739.0,739.0,737.0
South,Ivana Sen,56089.8,740.0,740.0,738.0
South,Krish Sinha,55816.8,741.0,741.0,739.0
South,Tushar Dube,55797.4,742.0,742.0,740.0
South,Anvi Dhawan,55683.3,743.0,743.0,741.0
South,Ela Chanda,55662.4,744.0,744.0,742.0
South,Yasmin Konda,55644.0,745.0,745.0,743.0
South,Nitara Srinivas,55452.6,746.0,746.0,744.0
South,Samar Dutta,55250.1,747.0,747.0,745.0
South,Misha Bandi,54896.0,748.0,748.0,746.0
South,Charvi Brar,54815.0,749.0,749.0,747.0
South,Lakshit Varma,54775.2,750.0,750.0,748.0
South,Himmat Ratta,54603.0,751.0,751.0,749.0
South,Saksham Garg,54397.0,752.0,752.0,750.0
South,Dhanuk Krish,54358.75,753.0,753.0,751.0
South,Ishita Divan,54250.0,754.0,754.0,752.0
South,Kabir Ratta,54240.0,755.0,755.0,753.0
South,Mahika Sridhar,54182.4,756.0,756.0,754.0
South,Chirag Hans,53998.4,757.0,757.0,755.0
South,Ela Koshy,53967.6,758.0,758.0,756.0
South,Navya Ramaswamy,53679.0,759.0,759.0,757.0
South,Dhanush Khanna,53654.4,760.0,760.0,758.0
South,Rania Bhatnagar,53646.4,761.0,761.0,759.0
South,Jayant Mallick,53622.0,762.0,762.0,760.0
South,Tara Salvi,53463.15,763.0,763.0,761.0
South,Baiju Sandhu,53454.8,764.0,764.0,762.0
South,Miraan Chacko,53432.7,765.0,765.0,763.0
South,Alisha Chakrabarti,53323.05,766.0,766.0,764.0
South,Myra Sarkar,53089.2,767.0,767.0,765.0
South,Kashvi Tata,53048.5,768.0,768.0,766.0
South,Priyansh Barman,53001.0,769.0,769.0,767.0
South,Nitya Amble,52961.0,770.0,770.0,768.0
South,Samaira Rana,52824.0,771.0,771.0,769.0
South,Siya Garde,52781.0,772.0,772.0,770.0
South,Biju Uppal,52740.8,773.0,773.0,771.0
South,Madhup Tiwari,52711.7,774.0,774.0,772.0
South,Tara Doctor,52576.8,775.0,775.0,773.0
South,Anahita De,52535.0,776.0,776.0,774.0
South,Armaan Aggarwal,52452.0,777.0,777.0,775.0
South,Siya Sangha,52246.8,778.0,778.0,776.0
South,Saanvi Samra,51740.35,779.0,779.0,777.0
South,Yuvraj  Majumdar,51710.4,780.0,780.0,778.0
South,Vaibhav Sheth,51471.95,781.0,781.0,779.0
South,Stuvan Dash,51290.0,782.0,782.0,780.0
South,Tarini Kuruvilla,51261.6,783.0,783.0,781.0
South,Suhana Ganguly,51148.8,784.0,784.0,782.0
South,Mishti Singh,51134.7,785.0,785.0,783.0
South,Pari Loyal,51101.45,786.0,786.0,784.0
South,Ishaan Bhatnagar,51055.2,787.0,787.0,785.0
South,Vedika Jha,50884.8,788.0,788.0,786.0
South,Samaira Uppal,50314.5,789.0,789.0,787.0
South,Yuvraj  Subramanian,50112.9,790.0,790.0,788.0
South,Saanvi Yogi,50084.8,791.0,791.0,789.0
South,Drishya Sibal,50040.0,792.0,792.0,790.0
South,Jivin Kaul,50035.0,793.0,793.0,791.0
South,Siya Brahmbhatt,50027.2,794.0,794.0,792.0
South,Shalv Tank,49958.4,795.0,795.0,793.0
South,Adira Sathe,49944.0,796.0,796.0,794.0
South,Parinaaz Gola,49449.4,797.0,797.0,795.0
South,Anahita Krishna,49386.0,798.0,798.0,796.0
South,Samarth Shan,48883.2,799.0,799.0,797.0
South,Yakshit Dey,48800.0,800.0,800.0,798.0
South,Kabir Sundaram,48627.0,801.0,801.0,799.0
South,Jivin Manne,48597.0,802.0,802.0,800.0
South,Amira Sibal,48568.15,803.0,803.0,801.0
South,Riya Kalita,48388.8,804.0,804.0,802.0
South,Lavanya Srivastava,48293.6,805.0,805.0,803.0
South,Gatik Guha,48281.4,806.0,806.0,804.0
South,Kiara Iyer,48012.8,807.0,807.0,805.0
South,Faiyaz Tiwari,48009.2,808.0,808.0,806.0
South,Damini Madan,47874.3,809.0,809.0,807.0
South,Stuvan Kant,47757.6,810.0,810.0,808.0
South,Inaaya  Doshi,47732.0,811.0,811.0,809.0
South,Shray Sundaram,47648.0,812.0,812.0,810.0
South,Umang Virk,47480.4,813.0,813.0,811.0
South,Priyansh Dhingra,47448.8,814.0,814.0,812.0
South,Emir Jain,47356.55,815.0,815.0,813.0
South,Taran Lad,47255.2,816.0,816.0,814.0
South,Jayant Varkey,47150.35,817.0,817.0,815.0
South,Bhavin Venkatesh,47097.0,818.0,818.0,816.0
South,Lavanya Wable,46976.8,819.0,819.0,817.0
South,Lavanya Lata,46856.85,820.0,820.0,818.0
South,Saira Gopal,46826.0,821.0,821.0,819.0
South,Zeeshan Kaur,46642.9,822.0,822.0,820.0
South,Lakshay Arya,46607.4,823.0,823.0,821.0
South,Riya Brahmbhatt,46366.2,824.0,824.0,822.0
South,Kartik Gokhale,46161.0,825.0,825.0,823.0
South,Nishith Tara,46036.0,826.0,826.0,824.0
South,Khushi Chada,45990.4,827.0,827.0,825.0
South,Taran Bhandari,45377.0,828.0,828.0,826.0
South,Tejas Bal,45349.2,829.0,829.0,827.0
South,Anay Sastry,45271.85,830.0,830.0,828.0
South,Kartik Jha,45175.8,831.0,831.0,829.0
South,Anahita Hegde,45148.8,832.0,832.0,830.0
South,Mohanlal Jayaraman,45086.4,833.0,833.0,831.0
South,Mehul Roy,45068.7,834.0,834.0,832.0
South,Vanya Sur,45039.0,835.0,835.0,833.0
South,Azad Bhatti,44965.4,836.0,836.0,834.0
South,Khushi Venkatesh,44958.75,837.0,837.0,835.0
South,Dhanush Vyas,44608.0,838.0,838.0,836.0
South,Jayesh Dayal,44583.0,839.0,839.0,837.0
South,Lagan Chahal,44468.55,840.0,840.0,838.0
South,Armaan Bora,44367.0,841.0,841.0,839.0
South,Nakul Agarwal,44234.85,842.0,842.0,840.0
South,Advika Borra,44212.0,843.0,843.0,841.0
South,Dhanush Chand,43773.3,844.0,844.0,842.0
South,Faiyaz Gole,43772.4,845.0,845.0,843.0
South,Shayak Bath,43728.0,846.0,846.0,844.0
South,Charvi Gulati,43516.0,847.0,847.0,845.0
South,Vivaan Bassi,43462.2,848.0,848.0,846.0
South,Indrajit Majumdar,43437.0,849.0,849.0,847.0
South,Manjari Agarwal,43357.65,850.0,850.0,848.0
South,Ehsaan Dhillon,43259.0,851.0,851.0,849.0
South,Anya Ramachandran,43139.2,852.0,852.0,850.0
South,Yasmin Chahal,43095.8,853.0,853.0,851.0
South,Siya Dhillon,42935.4,854.0,854.0,852.0
South,Zoya Sankar,42565.5,855.0,855.0,853.0
South,Ahana  Sabharwal,42492.6,856.0,856.0,854.0
South,Riaan Mall,42358.05,857.0,857.0,855.0
South,Jiya Gopal,42292.8,858.0,858.0,856.0
South,Sumer Thakkar,42199.2,859.0,859.0,857.0
South,Kiaan Aggarwal,41990.85,860.0,860.0,858.0
South,Kashvi Sharma,41472.0,861.0,861.0,859.0
South,Vaibhav Rattan,41459.6,862.0,862.0,860.0
South,Saira Dubey,41292.7,863.0,863.0,861.0
South,Rasha Rana,41281.1,864.0,864.0,862.0
South,Mamooty Dewan,41225.0,865.0,865.0,863.0
South,Vaibhav Sama,41202.9,866.0,866.0,864.0
South,Purab Sarraf,41152.8,867.0,867.0,865.0
South,Manikya Kannan,41095.8,868.0,868.0,866.0
South,Rania Rege,40716.0,869.0,869.0,867.0
South,Mamooty Dass,40664.0,870.0,870.0,868.0
South,Nirvaan Talwar,40663.8,871.0,871.0,869.0
South,Urvi Babu,40378.4,872.0,872.0,870.0
South,Madhup Subramaniam,40354.0,873.0,873.0,871.0
South,Inaaya  Cheema,40223.0,874.0,874.0,872.0
South,Ishaan Behl,40115.75,875.0,875.0,873.0
South,Anahita Dugal,39865.8,876.0,876.0,874.0
South,Adira Dutta,39852.0,877.0,877.0,875.0
South,Chirag Ram,39627.35,878.0,878.0,876.0
South,Dishani Ramaswamy,39541.0,879.0,879.0,877.0
South,Vedika Ramachandran,39523.3,880.0,880.0,878.0
South,Akarsh Sule,39508.8,881.0,881.0,879.0
South,Shlok Gandhi,39185.6,882.0,882.0,880.0
South,Badal Mand,39026.0,883.0,883.0,881.0
South,Hrishita Dyal,38977.0,884.0,884.0,882.0
South,Jhanvi Madan,38836.95,885.0,885.0,883.0
South,Tanya Tak,38605.0,886.0,886.0,884.0
South,Mannat Ram,38377.8,887.0,887.0,885.0
South,Eshani Venkatesh,38327.75,888.0,888.0,886.0
South,Drishya Cheema,38281.5,889.0,889.0,887.0
South,Navya Thakur,38142.9,890.0,890.0,888.0
South,Fateh Bakshi,37840.8,891.0,891.0,889.0
South,Indranil Char,37840.8,892.0,891.0,889.0
South,Zaina Dua,37328.8,893.0,893.0,890.0
South,Ehsaan Aggarwal,37308.6,894.0,894.0,891.0
South,Samaira Vala,37080.0,895.0,895.0,892.0
South,Divij Rajagopal,37063.3,896.0,896.0,893.0
