customer_id,customer_first_name,customer_last_name,category_name,product_name,customer_segment,customer_city,customer_state,customer_country,customer_region,delivery_status,order_date,order_id,ship_date,shipping_type,days_for_shipment_scheduled,days_for_shipment_real,order_item_discount,sales_per_order,order_quantity,profit_per_order
C_ID_58452,Mary,Mills,Office Supplies,Sanford Liquid Accent Highlighters,Consumer,Harrisonburg,Virginia,United States,South,Shipping canceled,12/3/2021,O_ID_3000584,12/5/2021,Standard Class,4,2,19.98999977,99.95999908,1,3.039999962
C_ID_58747,Mary,Visinsky,Office Supplies,Presstex Flexible Ring Binders,Consumer,Los Angeles,California,United States,West,Advance shipping,19-09-2021,O_ID_3000585,21-09-2021,Standard Class,4,2,36.0,120.0,1,-266.7900085
C_ID_52777,Mark,Bern,Office Supplies,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Consumer,Huntsville,Texas,United States,Central,Shipping on time,23-10-2021,O_ID_3000586,27-10-2021,Standard Class,4,4,0.0,239.9600067,1,64.79000092
C_ID_59812,Mary,Thornton,Office Supplies,Wilson Jones Century Plastic Molded Ring Binders,Corporate,North Las Vegas,Nevada,United States,West,Late delivery,4/7/2022,O_ID_3000587,4/12/2022,Standard Class,4,5,9.600000381,500.0,4,83.62000275
C_ID_56122,Paul,Bern,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Consumer,Los Angeles,California,United States,West,Late delivery,13-10-2021,O_ID_3000588,18-10-2021,Standard Class,4,5,12.0,239.9600067,1,74.08999634
C_ID_52717,Walter,Takahito,Office Supplies,Round Specialty Laser Printer Labels,Home Office,San Francisco,California,United States,West,Advance shipping,12/6/2021,O_ID_3000589,12/8/2021,Standard Class,4,2,13.19999981,239.9600067,1,92.97000122
C_ID_32414,Mary,Molinari,Furniture,Bush Advantage Collection Round Conference Table,Home Office,Philadelphia,Pennsylvania,United States,East,Shipping on time,11/5/2022,O_ID_3034442,11/7/2022,Second Class,2,2,89.98999786,499.9500122,5,106.5899963
C_ID_53517,Daniel,Thornton,Office Supplies,Acme Office Executive Series Stainless Steel Trimmers,Corporate,North Las Vegas,Nevada,United States,West,Late delivery,31-12-2021,O_ID_3000591,4/3/2022,Standard Class,4,6,0.0,200.0,1,96.0
C_ID_58697,Mary,Radford,Furniture,"Bevis Round Conference Table Top, X-Base",Consumer,San Francisco,California,United States,West,Late delivery,28-08-2021,O_ID_3000592,2/9/2021,Standard Class,4,5,2.0,200.0,1,-145.1300049
C_ID_58897,Pamela,Pistole,Office Supplies,Wilson Jones Century Plastic Molded Ring Binders,Corporate,Huntsville,Texas,United States,Central,Shipping on time,12/5/2021,O_ID_3000593,12/9/2021,Standard Class,4,4,4.800000191,159.9600067,1,45.0
C_ID_53902,Betty,Edelman,Furniture,"Situations Contoured Folding Chairs, 4/Set",Corporate,Huntsville,Texas,United States,Central,Late delivery,1/12/2021,O_ID_3000594,15-03-2021,Standard Class,4,5,8.800000191,159.9600067,1,51.09000015
C_ID_53597,Mary,Soltero,Furniture,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Consumer,Los Angeles,California,United States,West,Advance shipping,12/2/2021,O_ID_3000595,12/5/2021,Standard Class,4,3,8.399999619,120.0,1,31.25
C_ID_56122,Christian,Duston,Office Supplies,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Consumer,Los Angeles,California,United States,West,Shipping on time,22-11-2021,O_ID_3000596,26-11-2021,Standard Class,4,4,30.0,200.0,1,-459.0
C_ID_58647,Mary,Duston,Office Supplies,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Consumer,Detroit,Michigan,United States,Central,Advance shipping,17-09-2021,O_ID_3000597,19-09-2021,Standard Class,4,2,40.0,200.0,1,-248.0
C_ID_59977,Mary,Hoffman,Furniture,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Consumer,Los Angeles,California,United States,West,Late delivery,14-05-2021,O_ID_3000598,14-10-2021,Standard Class,4,5,50.0,200.0,1,13.19999981
C_ID_56432,Mary,Seio,Furniture,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Corporate,Detroit,Michigan,United States,Central,Shipping on time,15-08-2021,O_ID_3000599,15-12-2021,Standard Class,4,4,5.5,99.95999908,1,46.29000092
C_ID_60642,Mary,Hoffman,Furniture,Chromcraft Rectangular Conference Tables,Consumer,San Antonio,Texas,United States,Central,Late delivery,17-01-2022,O_ID_3000600,22-01-2022,Standard Class,4,5,4.0,399.9599915,4,182.1399994
C_ID_41901,Tiffany,Olsen,Furniture,Bevis 44 x 96 Conference Tables,Consumer,San Antonio,Texas,United States,Central,Late delivery,14-05-2021,O_ID_3000601,14-10-2021,Standard Class,4,5,8.0,120.0,1,-261.4400024
C_ID_42751,Paul,Hoffman,Office Supplies,Belkin F5C206VTEL 6 Outlet Surge,Consumer,San Antonio,Texas,United States,Central,Advance shipping,20-09-2021,O_ID_3000602,23-09-2021,Standard Class,4,3,20.0,120.0,1,178.5800018
C_ID_45088,Stephen,Weiss,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Home Office,El Paso,Texas,United States,Central,Advance shipping,17-11-2021,O_ID_3000603,20-11-2021,Standard Class,4,3,36.0,120.0,1,167.4199982
C_ID_50489,George,Seio,Office Supplies,DIXON Oriole Pencils,Corporate,Mishawaka,Indiana,United States,Central,Late delivery,15-11-2021,O_ID_3000604,19-12-2021,Standard Class,4,5,40.0,120.0,1,-76.66999817
C_ID_41968,Michael,Roberts,Furniture,BPI Conference Tables,Corporate,San Francisco,California,United States,West,Advance shipping,11/4/2022,O_ID_3036697,11/6/2022,Standard Class,4,2,10.0,499.9500122,5,165.6000061
C_ID_42101,William,Magee,Office Supplies,Deluxe Chalkboard Eraser Cleaner,Consumer,Hempstead,New York,United States,East,Shipping on time,7/8/2022,O_ID_3000606,7/12/2022,Standard Class,4,4,51.0,299.980011,1,15.43999958
C_ID_50424,Brenda,Hoffman,Office Supplies,DXL Angle-View Binders with Locking Rings by Samsill,Consumer,Hempstead,New York,United States,East,Shipping on time,8/10/2022,O_ID_3000607,17-05-2022,Standard Class,4,4,51.0,299.980011,3,-80.91999817
C_ID_41606,Elizabeth,Ober,Office Supplies,Bagged Rubber Bands,Home Office,Seattle,Washington,United States,West,Advance shipping,24-04-2022,O_ID_3037441,26-04-2022,Standard Class,4,2,0.0,499.9500122,5,229.9799957
C_ID_41294,Daniel,Magee,Office Supplies,Staple remover,Consumer,Seattle,Washington,United States,West,Late delivery,9/3/2022,O_ID_3000609,9/9/2022,Standard Class,4,6,54.0,299.980011,1,46.74000168
C_ID_44416,Mary,Sundaresam,Office Supplies,Belkin F9M820V08 8 Outlet Surge,Consumer,Houston,Texas,United States,Central,Advance shipping,5/6/2022,O_ID_3037454,5/9/2022,Standard Class,4,3,27.5,300.0,5,222.0500031
C_ID_47774,Kenneth,Weiss,Technology,Square Credit Card Reader,Home Office,Chicago,Illinois,United States,Central,Advance shipping,27-01-2022,O_ID_3000611,29-01-2022,Standard Class,4,2,54.0,299.980011,1,-21.64999962
C_ID_41827,Mary,Hoffman,Technology,Konftel 250 Conference phone - Charcoal black,Consumer,Newark,Delaware,United States,East,Shipping on time,8/1/2022,O_ID_3000612,8/5/2022,Standard Class,4,4,54.0,299.980011,1,68.87999725
C_ID_47193,Alexander,Hoffman,Technology,Mitel 5320 IP Phone VoIP phone,Consumer,Los Angeles,California,United States,West,Late delivery,7/2/2022,O_ID_3000613,7/7/2022,Standard Class,4,5,54.0,299.980011,1,200.0
C_ID_42626,Madison,Kirkland,Office Supplies,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Corporate,Plano,Texas,United States,Central,Advance shipping,6/6/2021,O_ID_3000614,6/8/2021,Standard Class,4,2,4.0,99.98999786,1,20.15999985
C_ID_46199,Linda,McAdams,Office Supplies,Staples in misc. colors,Corporate,Lawton,Oklahoma,United States,Central,Late delivery,30-03-2021,O_ID_3000615,7/2/2021,Standard Class,4,6,10.0,99.98999786,1,31.5
C_ID_48468,Cheryl,Roach,Furniture,"Hon Metal Bookcases, Gray",Home Office,Lawton,Oklahoma,United States,Central,Late delivery,5/4/2021,O_ID_3000616,5/10/2021,Standard Class,4,6,17.0,99.98999786,1,31.12000084
C_ID_51009,Victoria,Lampkin,Furniture,Global Commerce Series High-Back Swivel/Tilt Chairs,Corporate,Plano,Texas,United States,Central,Advance shipping,31-01-2021,O_ID_3000617,2/2/2021,Standard Class,4,2,17.0,99.98999786,1,0.0
C_ID_46229,Mary,Lampkin,Furniture,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Corporate,Plano,Texas,United States,Central,Advance shipping,24-02-2021,O_ID_3000618,27-02-2021,Standard Class,4,3,17.0,99.98999786,1,22.40999985
C_ID_42882,Kelly,Lampkin,Office Supplies,Avery Premier Heavy-Duty Binder with Round Locking Rings,Corporate,Plano,Texas,United States,Central,Shipping on time,31-01-2021,O_ID_3000619,5/1/2021,Standard Class,4,4,20.0,99.98999786,1,32.79999924
C_ID_46827,Mary,Stobb,Office Supplies,Xerox 1902,Consumer,Plano,Texas,United States,Central,Advance shipping,27-03-2021,O_ID_3000620,29-03-2021,Standard Class,4,2,0.0,129.9900055,1,48.75
C_ID_48684,Mary,Cooley,Furniture,"Global Geo Office Task Chair, Gray",Consumer,Plano,Texas,United States,Central,Advance shipping,12/6/2021,O_ID_3000621,12/8/2021,Standard Class,4,2,0.0,129.9900055,1,59.79999924
C_ID_59203,Petra,Kastensmidt,Office Supplies,Boston 16750 Black Compact Battery Pencil Sharpener,Consumer,Plano,Texas,United States,Central,Late delivery,15-12-2022,O_ID_3000622,21-12-2022,Standard Class,4,6,0.0,215.8200073,1,32.36999893
C_ID_56778,Amber,Kastensmidt,Office Supplies,Ibico Standard Transparent Covers,Consumer,Philadelphia,Pennsylvania,United States,East,Advance shipping,27-01-2021,O_ID_3000623,30-01-2021,Standard Class,4,3,0.0,129.9900055,1,23.39999962
C_ID_58948,Patricia,Kastensmidt,Office Supplies,Staple envelope,Consumer,Waynesboro,Virginia,United States,South,Late delivery,19-01-2022,O_ID_3000624,24-01-2022,Standard Class,4,5,0.0,129.9900055,1,13.0
C_ID_58643,Mary,Hwang,Furniture,Eldon Wave Desk Accessories,Consumer,New York City,New York,United States,East,Advance shipping,28-02-2021,O_ID_3000625,2/3/2021,Standard Class,4,2,1.299999952,129.9900055,1,1.289999962
C_ID_60560,Mary,Hwang,Office Supplies,GBC DocuBind P400 Electric Binding System,Consumer,Philadelphia,Pennsylvania,United States,East,Shipping on time,16-03-2021,O_ID_3000626,20-03-2021,Standard Class,4,4,1.299999952,129.9900055,1,45.04000092
C_ID_58184,Destiny,Hwang,Office Supplies,OIC Binder Clips,Consumer,Lakewood,New Jersey,United States,East,Late delivery,24-12-2022,O_ID_3000627,29-12-2022,Standard Class,4,5,3.569999933,357.1000061,1,102.5199966
C_ID_51721,Mary,Ferguson,Office Supplies,Xerox 1892,Consumer,Meriden,Connecticut,United States,East,Late delivery,13-06-2021,O_ID_3000628,13-12-2021,Standard Class,4,6,1.299999952,129.9900055,1,63.06000137
C_ID_58348,Nicole,Benoit,Technology,Texas Instruments TI-34 Scientific Calculator,Consumer,Philadelphia,Pennsylvania,United States,East,Shipping on time,5/1/2021,O_ID_3000629,5/5/2021,Standard Class,4,4,2.599999905,129.9900055,1,50.95999908
C_ID_56329,Clio,Crebagga,Technology,Plantronics Cordless Phone Headset with In-line Volume - M214C,Consumer,Pueblo,Colorado,United States,West,Shipping on time,15-12-2022,O_ID_3000630,19-12-2022,Standard Class,4,4,4.320000172,215.8200073,1,99.41000366
C_ID_55978,Nicole,Cohen,Office Supplies,Xerox 1925,Home Office,Pueblo,Colorado,United States,West,Shipping on time,5/1/2021,O_ID_3000631,5/5/2021,Standard Class,4,4,3.900000095,129.9900055,1,2.769999981
C_ID_29476,Mary,Craven,Furniture,"Hon Metal Bookcases, Black",Consumer,Philadelphia,Pennsylvania,United States,East,Advance shipping,6/4/2021,O_ID_3000632,6/7/2021,Standard Class,4,3,3.900000095,129.9900055,1,59.25999832
C_ID_30910,Raya,Powers,Office Supplies,Honeywell Quietcare HEPA Air Cleaner,Consumer,New York City,New York,United States,East,Shipping on time,27-11-2022,O_ID_3000633,1/12/2022,Standard Class,4,4,6.329999924,210.8500061,4,40.90000153
C_ID_27335,Mary,Ober,Office Supplies,Nontoxic Chalk,Consumer,Waynesboro,Virginia,United States,South,Advance shipping,6/1/2021,O_ID_3000634,6/4/2021,Standard Class,4,3,3.900000095,129.9900055,1,39.47000122
C_ID_26901,Richard,Ober,Office Supplies,Storex DuraTech Recycled Plastic Frosted Binders,Consumer,Philadelphia,Pennsylvania,United States,East,Late delivery,28-01-2021,O_ID_3000635,2/2/2021,Standard Class,4,5,1.799999952,59.99000168,1,13.09000015
C_ID_28537,Hillary,Ober,Office Supplies,"Array Parchment Paper, Assorted Colors",Consumer,Philadelphia,Pennsylvania,United States,East,Late delivery,27-11-2022,O_ID_3000636,3/12/2022,Standard Class,4,6,6.329999924,210.8500061,4,98.16999817
C_ID_26868,Mary,Brown,Office Supplies,Xerox 2,Consumer,Long Beach,New York,United States,East,Advance shipping,6/1/2021,O_ID_3000637,6/4/2021,Standard Class,4,3,5.199999809,129.9900055,1,2.5
C_ID_30751,Rebecca,Etezadi,Office Supplies,Safco Industrial Wire Shelving System,Consumer,Waynesboro,Virginia,United States,South,Advance shipping,6/10/2021,O_ID_3000638,16-03-2021,Standard Class,4,3,5.199999809,129.9900055,1,41.18000031
C_ID_42121,Timothy,Etezadi,Technology,Okidata C331dn Printer,Consumer,New York City,New York,United States,East,Advance shipping,29-01-2021,O_ID_3000639,1/2/2021,Standard Class,4,3,5.199999809,129.9900055,1,-218.3800049
C_ID_73720,Mary,O'Briant,Technology,HTC One Mini,Consumer,Lakewood,New Jersey,United States,East,Advance shipping,22-11-2021,O_ID_3000640,25-11-2021,Standard Class,4,3,2.400000095,59.99000168,1,27.63999939
C_ID_26647,Robert,Etezadi,Furniture,Stacking Trays by OIC,Consumer,Chester,Pennsylvania,United States,East,Late delivery,14-04-2021,O_ID_3000641,14-10-2021,Standard Class,4,6,5.199999809,129.9900055,1,-5.489999771
C_ID_51144,Joe,Etezadi,Furniture,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Consumer,Chester,Pennsylvania,United States,East,Late delivery,22-02-2021,O_ID_3000642,27-02-2021,Standard Class,4,5,3.0,59.99000168,1,27.36000061
C_ID_29968,Rina,Saunders,Office Supplies,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Consumer,Minneapolis,Minnesota,United States,Central,Advance shipping,31-12-2022,O_ID_3000644,2/1/2023,Standard Class,4,2,23.0699997,461.480011,1,214.8200073
C_ID_74389,Chantale,Etezadi,Office Supplies,"OIC #2 Pencils, Medium Soft",Consumer,Minneapolis,Minnesota,United States,Central,Late delivery,25-12-2022,O_ID_3000645,30-12-2022,Standard Class,4,5,17.86000061,357.1000061,1,-373.1700134
C_ID_44180,Freya,Etezadi,Office Supplies,Newell 341,Consumer,Louisville,Colorado,United States,West,Advance shipping,30-12-2022,O_ID_3000646,2/1/2023,Standard Class,4,3,23.0699997,461.480011,1,137.2200012
C_ID_27173,Lenore,Sundaresam,Office Supplies,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Consumer,Chester,Pennsylvania,United States,East,Advance shipping,15-12-2022,O_ID_3000647,17-12-2022,Standard Class,4,2,10.78999996,215.8200073,1,59.45999908
C_ID_73718,Oprah,Sundaresam,Office Supplies,"Wilson Jones 1"" Hanging DublLock Ring Binders",Consumer,Concord,North Carolina,United States,South,Late delivery,17-12-2022,O_ID_3000648,23-12-2022,Standard Class,4,6,10.78999996,215.8200073,1,100.4599991
C_ID_27173,Hannah,Seite,Office Supplies,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Consumer,Concord,North Carolina,United States,South,Shipping on time,17-12-2022,O_ID_3000649,21-12-2022,Standard Class,4,4,10.78999996,215.8200073,1,41.00999832
C_ID_29337,Joan,Seite,Office Supplies,Staple envelope,Consumer,Philadelphia,Pennsylvania,United States,East,Shipping on time,2/11/2021,O_ID_3000650,14-03-2021,Standard Class,4,4,6.5,129.9900055,1,61.75
C_ID_72538,Keith,Jacobs,Office Supplies,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Consumer,Tucson,Arizona,United States,West,Late delivery,14-11-2021,O_ID_3000651,20-11-2021,Standard Class,4,6,6.5,129.9900055,1,55.5699997
C_ID_29162,Mary,Jacobs,Office Supplies,Recycled Eldon Regeneration Jumbo File,Consumer,Los Angeles,California,United States,West,Advance shipping,4/11/2021,O_ID_3000652,17-01-2021,Standard Class,4,3,7.150000095,129.9900055,1,41.52000046
C_ID_26714,Mary,Vernon,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Consumer,Salem,Oregon,United States,West,Advance shipping,29-01-2021,O_ID_3000653,31-01-2021,Standard Class,4,2,7.150000095,129.9900055,1,34.40000153
C_ID_72520,Jessica,Dahlen,Technology,Epson Perfection V600 Photo Scanner,Consumer,Salem,Oregon,United States,West,Late delivery,12/4/2021,O_ID_3000654,12/9/2021,Standard Class,4,5,7.150000095,129.9900055,1,-55.88999939
C_ID_29162,Angela,DeCherney,Technology,Polycom SoundStation2 EX Conference phone,Consumer,Salem,Oregon,United States,West,Advance shipping,30-12-2022,O_ID_3000655,1/1/2023,Standard Class,4,2,32.29999924,461.480011,1,5.150000095
C_ID_29772,Olivia,Dahlen,Technology,Konftel 250 Conference phone - Charcoal black,Consumer,Southaven,Mississippi,United States,South,Advance shipping,2/2/2021,O_ID_3000656,5/2/2021,Standard Class,4,3,9.100000381,129.9900055,1,52.34999847
C_ID_26727,Sarah,Moore,Technology,GE 2-Jack Phone Line Splitter,Consumer,Southaven,Mississippi,United States,South,Late delivery,26-02-2021,O_ID_3000657,4/3/2021,Standard Class,4,6,9.100000381,129.9900055,1,58.02999878
C_ID_47197,Rowan,Selesnick,Technology,Wireless Extenders zBoost YX545 SOHO Signal Booster,Consumer,Southaven,Mississippi,United States,South,Advance shipping,25-12-2022,O_ID_3000658,28-12-2022,Standard Class,4,3,25.0,357.1000061,1,159.4100037
C_ID_46150,Mikayla,Selesnick,Furniture,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Consumer,Philadelphia,Pennsylvania,United States,East,Shipping on time,25-11-2022,O_ID_3000659,29-11-2022,Standard Class,4,4,14.76000023,210.8500061,4,-29.40999985
C_ID_28379,Hiroko,Selesnick,Furniture,"Padded Folding Chairs, Black, 4/Carton",Consumer,Philadelphia,Pennsylvania,United States,East,Late delivery,25-12-2022,O_ID_3000660,31-12-2022,Standard Class,4,6,25.0,357.1000061,1,124.5400009
C_ID_74923,Amber,Moore,Office Supplies,SpineVue Locking Slant-D Ring Binders by Cardinal,Consumer,Philadelphia,Pennsylvania,United States,East,Advance shipping,27-01-2021,O_ID_3000661,30-01-2021,Standard Class,4,3,4.199999809,59.99000168,1,27.34000015
C_ID_74851,Mary,Selesnick,Office Supplies,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Consumer,Detroit,Michigan,United States,Central,Advance shipping,31-08-2021,O_ID_3000662,3/9/2021,Standard Class,4,3,9.100000381,129.9900055,1,-181.3399963
C_ID_62092,Philip,Sweed,Office Supplies,Poly String Tie Envelopes,Consumer,Baltimore,Maryland,United States,East,Advance shipping,7/4/2022,O_ID_3037471,7/7/2022,Standard Class,4,3,84.98999786,499.9500122,5,-165.9799957
C_ID_34492,Mary,McAdams,Furniture,Flat Face Poster Frame,Corporate,Philadelphia,Pennsylvania,United States,East,Late delivery,30-06-2022,O_ID_3038248,2/7/2022,First Class,1,2,50.0,300.0,5,163.3300018
C_ID_73751,Kathy,Sweed,Technology,Panasonic Kx-TS550,Consumer,Cincinnati,Ohio,United States,East,Shipping on time,29-01-2022,O_ID_3000665,2/2/2022,Standard Class,4,4,50.99000168,299.9500122,5,69.70999908
C_ID_32427,Mary,Fortune-,Office Supplies,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Corporate,Detroit,Michigan,United States,Central,Late delivery,23-06-2022,O_ID_3038254,25-06-2022,First Class,1,2,79.98999786,300.0,5,52.49000168
C_ID_38177,Matthew,Kiefer,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Consumer,Spokane,Washington,United States,West,Late delivery,10/5/2022,O_ID_3038288,10/7/2022,First Class,1,2,45.0,499.9500122,5,1200.0
C_ID_45798,Mary,Latchford,Technology,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Consumer,Los Angeles,California,United States,West,Advance shipping,29-01-2022,O_ID_3000668,31-01-2022,Standard Class,4,2,0.0,250.0,5,122.5
